index,datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,x,y
11454,2020-07-27,CZ064,CZ0644,153,108,14,48.9545,16.7677
11455,2020-07-27,CZ064,CZ0645,34,19,1,48.9545,16.7677
11456,2020-07-27,CZ064,CZ0646,53,43,0,48.9545,16.7677
11457,2020-07-27,CZ064,CZ0647,111,83,0,48.9545,16.7677
11458,2020-07-27,CZ071,CZ0711,10,10,0,49.6587,17.0811
11459,2020-07-27,CZ071,CZ0712,709,653,22,49.6587,17.0811
11460,2020-07-27,CZ071,CZ0713,103,83,0,49.6587,17.0811
11461,2020-07-27,CZ071,CZ0714,91,86,1,49.6587,17.0811
11462,2020-07-27,CZ071,CZ0715,58,55,0,49.6587,17.0811
11463,2020-07-27,CZ072,CZ0721,46,41,0,49.2162,17.772
11464,2020-07-27,CZ072,CZ0722,205,150,2,49.2162,17.772
11465,2020-07-27,CZ072,CZ0723,67,59,0,49.2162,17.772
11466,2020-07-27,CZ072,CZ0724,170,149,2,49.2162,17.772
11467,2020-07-27,CZ080,CZ0801,32,29,1,49.7305,18.2333
11468,2020-07-27,CZ080,CZ0802,753,556,12,49.7305,18.2333
11469,2020-07-27,CZ080,CZ0803,2258,1925,14,49.7305,18.2333
11470,2020-07-27,CZ080,CZ0804,183,141,7,49.7305,18.2333
11471,2020-07-27,CZ080,CZ0805,254,216,10,49.7305,18.2333
11472,2020-07-27,CZ080,CZ0806,778,644,37,49.7305,18.2333
11473,2020-07-28,CZ010,CZ0100,3061,2446,110,50.0755,14.4378
11474,2020-07-28,CZ020,CZ020A,286,218,4,49.8782,14.9363
11475,2020-07-28,CZ020,CZ020B,56,48,2,49.8782,14.9363
11476,2020-07-28,CZ020,CZ020C,22,21,0,49.8782,14.9363
11477,2020-07-28,CZ020,CZ0201,108,95,1,49.8782,14.9363
11478,2020-07-28,CZ020,CZ0202,117,90,1,49.8782,14.9363
11479,2020-07-28,CZ020,CZ0203,156,126,6,49.8782,14.9363
11480,2020-07-28,CZ020,CZ0204,105,93,1,49.8782,14.9363
11481,2020-07-28,CZ020,CZ0205,93,73,1,49.8782,14.9363
11482,2020-07-28,CZ020,CZ0206,162,128,2,49.8782,14.9363
11483,2020-07-28,CZ020,CZ0207,80,62,1,49.8782,14.9363
11484,2020-07-28,CZ020,CZ0208,119,78,2,49.8782,14.9363
11485,2020-07-28,CZ020,CZ0209,330,261,4,49.8782,14.9363
11486,2020-07-28,CZ031,CZ0311,57,43,0,48.9458,14.4416
11487,2020-07-28,CZ031,CZ0312,23,23,0,48.9458,14.4416
11488,2020-07-28,CZ031,CZ0313,35,25,0,48.9458,14.4416
11489,2020-07-28,CZ031,CZ0314,22,15,0,48.9458,14.4416
11490,2020-07-28,CZ031,CZ0315,70,37,5,48.9458,14.4416
11491,2020-07-28,CZ031,CZ0316,47,39,1,48.9458,14.4416
11492,2020-07-28,CZ031,CZ0317,27,21,0,48.9458,14.4416
11493,2020-07-28,CZ032,CZ0321,354,347,8,49.4135,13.3157
11494,2020-07-28,CZ032,CZ0322,97,88,0,49.4135,13.3157
11495,2020-07-28,CZ032,CZ0323,126,106,2,49.4135,13.3157
11496,2020-07-28,CZ032,CZ0324,43,37,5,49.4135,13.3157
11497,2020-07-28,CZ032,CZ0325,25,21,0,49.4135,13.3157
11498,2020-07-28,CZ032,CZ0326,11,8,0,49.4135,13.3157
11499,2020-07-28,CZ032,CZ0327,55,51,2,49.4135,13.3157
11500,2020-07-28,CZ041,CZ0411,317,281,35,50.1435,12.7502
11501,2020-07-28,CZ041,CZ0412,89,82,3,50.1435,12.7502
11502,2020-07-28,CZ041,CZ0413,73,71,0,50.1435,12.7502
11503,2020-07-28,CZ042,CZ0421,55,47,0,50.6119,13.787
11504,2020-07-28,CZ042,CZ0422,33,27,1,50.6119,13.787
11505,2020-07-28,CZ042,CZ0423,288,258,11,50.6119,13.787
11506,2020-07-28,CZ042,CZ0424,30,25,3,50.6119,13.787
11507,2020-07-28,CZ042,CZ0425,51,36,6,50.6119,13.787
11508,2020-07-28,CZ042,CZ0426,71,63,0,50.6119,13.787
11509,2020-07-28,CZ042,CZ0427,100,86,0,50.6119,13.787
11510,2020-07-28,CZ051,CZ0511,21,12,0,50.6594,14.7632
11511,2020-07-28,CZ051,CZ0512,139,93,2,50.6594,14.7632
11512,2020-07-28,CZ051,CZ0513,172,132,2,50.6594,14.7632
11513,2020-07-28,CZ051,CZ0514,57,45,1,50.6594,14.7632
11514,2020-07-28,CZ052,CZ0521,102,78,1,50.3512,15.7976
11515,2020-07-28,CZ052,CZ0522,37,28,1,50.3512,15.7976
11516,2020-07-28,CZ052,CZ0523,80,71,0,50.3512,15.7976
11517,2020-07-28,CZ052,CZ0524,25,19,1,50.3512,15.7976
11518,2020-07-28,CZ052,CZ0525,36,33,1,50.3512,15.7976
11519,2020-07-28,CZ053,CZ0531,109,99,0,49.9444,16.2857
11520,2020-07-28,CZ053,CZ0532,167,152,5,49.9444,16.2857
11521,2020-07-28,CZ053,CZ0533,59,37,3,49.9444,16.2857
11522,2020-07-28,CZ053,CZ0534,61,24,2,49.9444,16.2857
11523,2020-07-28,CZ063,CZ0631,114,91,4,49.449,15.6406
11524,2020-07-28,CZ063,CZ0632,137,29,3,49.449,15.6406
11525,2020-07-28,CZ063,CZ0633,19,2,0,49.449,15.6406
11526,2020-07-28,CZ063,CZ0634,45,35,1,49.449,15.6406
11527,2020-07-28,CZ063,CZ0635,61,45,0,49.449,15.6406
11528,2020-07-28,CZ064,CZ0641,38,36,0,48.9545,16.7677
11529,2020-07-28,CZ064,CZ0642,378,289,6,48.9545,16.7677
11530,2020-07-28,CZ064,CZ0643,111,99,3,48.9545,16.7677
11531,2020-07-28,CZ064,CZ0644,157,109,14,48.9545,16.7677
11532,2020-07-28,CZ064,CZ0645,39,20,1,48.9545,16.7677
11533,2020-07-28,CZ064,CZ0646,53,43,0,48.9545,16.7677
11534,2020-07-28,CZ064,CZ0647,114,83,0,48.9545,16.7677
11535,2020-07-28,CZ071,CZ0711,10,10,0,49.6587,17.0811
11536,2020-07-28,CZ071,CZ0712,711,660,22,49.6587,17.0811
11537,2020-07-28,CZ071,CZ0713,105,84,0,49.6587,17.0811
11538,2020-07-28,CZ071,CZ0714,92,86,1,49.6587,17.0811
11539,2020-07-28,CZ071,CZ0715,62,55,0,49.6587,17.0811
11540,2020-07-28,CZ072,CZ0721,48,41,0,49.2162,17.772
11541,2020-07-28,CZ072,CZ0722,205,153,2,49.2162,17.772
11542,2020-07-28,CZ072,CZ0723,67,59,0,49.2162,17.772
11543,2020-07-28,CZ072,CZ0724,173,149,2,49.2162,17.772
11544,2020-07-28,CZ080,CZ0801,34,29,1,49.7305,18.2333
11545,2020-07-28,CZ080,CZ0802,765,559,12,49.7305,18.2333
11546,2020-07-28,CZ080,CZ0803,2264,1947,14,49.7305,18.2333
11547,2020-07-28,CZ080,CZ0804,186,144,7,49.7305,18.2333
11548,2020-07-28,CZ080,CZ0805,257,216,10,49.7305,18.2333
11549,2020-07-28,CZ080,CZ0806,788,652,37,49.7305,18.2333
11550,2020-07-29,CZ010,CZ0100,3128,2467,110,50.0755,14.4378
11551,2020-07-29,CZ020,CZ020A,297,218,4,49.8782,14.9363
11552,2020-07-29,CZ020,CZ020B,57,49,2,49.8782,14.9363
11553,2020-07-29,CZ020,CZ020C,23,21,0,49.8782,14.9363
11554,2020-07-29,CZ020,CZ0201,108,95,1,49.8782,14.9363
11555,2020-07-29,CZ020,CZ0202,119,91,1,49.8782,14.9363
11556,2020-07-29,CZ020,CZ0203,165,127,6,49.8782,14.9363
11557,2020-07-29,CZ020,CZ0204,107,94,1,49.8782,14.9363
11558,2020-07-29,CZ020,CZ0205,93,75,1,49.8782,14.9363
11559,2020-07-29,CZ020,CZ0206,162,132,2,49.8782,14.9363
11560,2020-07-29,CZ020,CZ0207,81,62,1,49.8782,14.9363
11561,2020-07-29,CZ020,CZ0208,125,79,2,49.8782,14.9363
11562,2020-07-29,CZ020,CZ0209,344,263,4,49.8782,14.9363
11563,2020-07-29,CZ031,CZ0311,60,43,0,48.9458,14.4416
11564,2020-07-29,CZ031,CZ0312,23,23,0,48.9458,14.4416
11565,2020-07-29,CZ031,CZ0313,36,25,0,48.9458,14.4416
11566,2020-07-29,CZ031,CZ0314,22,15,0,48.9458,14.4416
11567,2020-07-29,CZ031,CZ0315,74,39,5,48.9458,14.4416
11568,2020-07-29,CZ031,CZ0316,48,39,1,48.9458,14.4416
11569,2020-07-29,CZ031,CZ0317,35,21,0,48.9458,14.4416
11570,2020-07-29,CZ032,CZ0321,354,347,8,49.4135,13.3157
11571,2020-07-29,CZ032,CZ0322,98,89,0,49.4135,13.3157
11572,2020-07-29,CZ032,CZ0323,129,108,2,49.4135,13.3157
11573,2020-07-29,CZ032,CZ0324,43,37,5,49.4135,13.3157
11574,2020-07-29,CZ032,CZ0325,25,22,0,49.4135,13.3157
11575,2020-07-29,CZ032,CZ0326,13,8,0,49.4135,13.3157
11576,2020-07-29,CZ032,CZ0327,56,51,2,49.4135,13.3157
11577,2020-07-29,CZ041,CZ0411,319,281,35,50.1435,12.7502
11578,2020-07-29,CZ041,CZ0412,92,82,3,50.1435,12.7502
11579,2020-07-29,CZ041,CZ0413,73,71,0,50.1435,12.7502
11580,2020-07-29,CZ042,CZ0421,55,47,0,50.6119,13.787
11581,2020-07-29,CZ042,CZ0422,33,27,1,50.6119,13.787
11582,2020-07-29,CZ042,CZ0423,289,258,11,50.6119,13.787
11583,2020-07-29,CZ042,CZ0424,30,25,3,50.6119,13.787
11584,2020-07-29,CZ042,CZ0425,51,36,6,50.6119,13.787
11585,2020-07-29,CZ042,CZ0426,73,63,0,50.6119,13.787
11586,2020-07-29,CZ042,CZ0427,100,86,0,50.6119,13.787
11587,2020-07-29,CZ051,CZ0511,24,12,0,50.6594,14.7632
11588,2020-07-29,CZ051,CZ0512,141,93,2,50.6594,14.7632
11589,2020-07-29,CZ051,CZ0513,175,132,2,50.6594,14.7632
11590,2020-07-29,CZ051,CZ0514,59,45,1,50.6594,14.7632
11591,2020-07-29,CZ052,CZ0521,104,78,1,50.3512,15.7976
11592,2020-07-29,CZ052,CZ0522,37,28,1,50.3512,15.7976
11593,2020-07-29,CZ052,CZ0523,81,71,0,50.3512,15.7976
11594,2020-07-29,CZ052,CZ0524,29,19,1,50.3512,15.7976
11595,2020-07-29,CZ052,CZ0525,36,33,1,50.3512,15.7976
11596,2020-07-29,CZ053,CZ0531,109,100,0,49.9444,16.2857
11597,2020-07-29,CZ053,CZ0532,167,154,5,49.9444,16.2857
11598,2020-07-29,CZ053,CZ0533,65,37,3,49.9444,16.2857
11599,2020-07-29,CZ053,CZ0534,64,25,2,49.9444,16.2857
11600,2020-07-29,CZ063,CZ0631,114,92,4,49.449,15.6406
11601,2020-07-29,CZ063,CZ0632,138,37,4,49.449,15.6406
11602,2020-07-29,CZ063,CZ0633,21,2,0,49.449,15.6406
11603,2020-07-29,CZ063,CZ0634,46,36,1,49.449,15.6406
11604,2020-07-29,CZ063,CZ0635,61,47,0,49.449,15.6406
11605,2020-07-29,CZ064,CZ0641,39,36,0,48.9545,16.7677
11606,2020-07-29,CZ064,CZ0642,397,293,6,48.9545,16.7677
11607,2020-07-29,CZ064,CZ0643,113,99,3,48.9545,16.7677
11608,2020-07-29,CZ064,CZ0644,162,111,14,48.9545,16.7677
11609,2020-07-29,CZ064,CZ0645,39,21,1,48.9545,16.7677
11610,2020-07-29,CZ064,CZ0646,55,44,0,48.9545,16.7677
11611,2020-07-29,CZ064,CZ0647,117,86,0,48.9545,16.7677
11612,2020-07-29,CZ071,CZ0711,10,10,0,49.6587,17.0811
11613,2020-07-29,CZ071,CZ0712,713,662,22,49.6587,17.0811
11614,2020-07-29,CZ071,CZ0713,114,84,0,49.6587,17.0811
11615,2020-07-29,CZ071,CZ0714,93,87,1,49.6587,17.0811
11616,2020-07-29,CZ071,CZ0715,66,55,0,49.6587,17.0811
11617,2020-07-29,CZ072,CZ0721,50,41,0,49.2162,17.772
11618,2020-07-29,CZ072,CZ0722,206,154,2,49.2162,17.772
11619,2020-07-29,CZ072,CZ0723,68,62,0,49.2162,17.772
11620,2020-07-29,CZ072,CZ0724,178,150,2,49.2162,17.772
11621,2020-07-29,CZ080,CZ0801,34,29,1,49.7305,18.2333
11622,2020-07-29,CZ080,CZ0802,774,566,13,49.7305,18.2333
11623,2020-07-29,CZ080,CZ0803,2275,1961,14,49.7305,18.2333
11624,2020-07-29,CZ080,CZ0804,187,151,7,49.7305,18.2333
11625,2020-07-29,CZ080,CZ0805,260,220,10,49.7305,18.2333
11626,2020-07-29,CZ080,CZ0806,796,660,37,49.7305,18.2333
11627,2020-07-30,CZ010,CZ0100,3175,2485,112,50.0755,14.4378
11628,2020-07-30,CZ020,CZ020A,305,225,4,49.8782,14.9363
11629,2020-07-30,CZ020,CZ020B,59,49,2,49.8782,14.9363
11630,2020-07-30,CZ020,CZ020C,25,21,0,49.8782,14.9363
11631,2020-07-30,CZ020,CZ0201,109,95,1,49.8782,14.9363
11632,2020-07-30,CZ020,CZ0202,123,91,1,49.8782,14.9363
11633,2020-07-30,CZ020,CZ0203,168,127,6,49.8782,14.9363
11634,2020-07-30,CZ020,CZ0204,108,94,1,49.8782,14.9363
11635,2020-07-30,CZ020,CZ0205,93,76,1,49.8782,14.9363
11636,2020-07-30,CZ020,CZ0206,168,132,2,49.8782,14.9363
11637,2020-07-30,CZ020,CZ0207,85,62,1,49.8782,14.9363
11638,2020-07-30,CZ020,CZ0208,127,80,2,49.8782,14.9363
11639,2020-07-30,CZ020,CZ0209,346,267,4,49.8782,14.9363
11640,2020-07-30,CZ031,CZ0311,62,43,0,48.9458,14.4416
11641,2020-07-30,CZ031,CZ0312,23,23,0,48.9458,14.4416
11642,2020-07-30,CZ031,CZ0313,40,25,0,48.9458,14.4416
11643,2020-07-30,CZ031,CZ0314,22,15,0,48.9458,14.4416
11644,2020-07-30,CZ031,CZ0315,85,39,5,48.9458,14.4416
11645,2020-07-30,CZ031,CZ0316,49,39,1,48.9458,14.4416
11646,2020-07-30,CZ031,CZ0317,44,21,0,48.9458,14.4416
11647,2020-07-30,CZ032,CZ0321,354,347,8,49.4135,13.3157
11648,2020-07-30,CZ032,CZ0322,98,89,0,49.4135,13.3157
11649,2020-07-30,CZ032,CZ0323,129,109,2,49.4135,13.3157
11650,2020-07-30,CZ032,CZ0324,44,37,5,49.4135,13.3157
11651,2020-07-30,CZ032,CZ0325,26,23,0,49.4135,13.3157
11652,2020-07-30,CZ032,CZ0326,13,8,0,49.4135,13.3157
11653,2020-07-30,CZ032,CZ0327,56,51,2,49.4135,13.3157
11654,2020-07-30,CZ041,CZ0411,319,281,35,50.1435,12.7502
11655,2020-07-30,CZ041,CZ0412,92,82,3,50.1435,12.7502
11656,2020-07-30,CZ041,CZ0413,74,71,0,50.1435,12.7502
11657,2020-07-30,CZ042,CZ0421,58,47,0,50.6119,13.787
11658,2020-07-30,CZ042,CZ0422,33,27,1,50.6119,13.787
11659,2020-07-30,CZ042,CZ0423,291,258,11,50.6119,13.787
11660,2020-07-30,CZ042,CZ0424,30,25,3,50.6119,13.787
11661,2020-07-30,CZ042,CZ0425,51,37,6,50.6119,13.787
11662,2020-07-30,CZ042,CZ0426,73,63,0,50.6119,13.787
11663,2020-07-30,CZ042,CZ0427,100,86,0,50.6119,13.787
11664,2020-07-30,CZ051,CZ0511,24,13,0,50.6594,14.7632
11665,2020-07-30,CZ051,CZ0512,143,93,2,50.6594,14.7632
11666,2020-07-30,CZ051,CZ0513,179,133,2,50.6594,14.7632
11667,2020-07-30,CZ051,CZ0514,61,45,1,50.6594,14.7632
11668,2020-07-30,CZ052,CZ0521,107,78,1,50.3512,15.7976
11669,2020-07-30,CZ052,CZ0522,38,28,1,50.3512,15.7976
11670,2020-07-30,CZ052,CZ0523,84,71,0,50.3512,15.7976
11671,2020-07-30,CZ052,CZ0524,33,19,1,50.3512,15.7976
11672,2020-07-30,CZ052,CZ0525,37,33,1,50.3512,15.7976
11673,2020-07-30,CZ053,CZ0531,111,100,0,49.9444,16.2857
11674,2020-07-30,CZ053,CZ0532,170,154,5,49.9444,16.2857
11675,2020-07-30,CZ053,CZ0533,67,38,3,49.9444,16.2857
11676,2020-07-30,CZ053,CZ0534,68,26,2,49.9444,16.2857
11677,2020-07-30,CZ063,CZ0631,114,92,4,49.449,15.6406
11678,2020-07-30,CZ063,CZ0632,143,45,4,49.449,15.6406
11679,2020-07-30,CZ063,CZ0633,26,2,0,49.449,15.6406
11680,2020-07-30,CZ063,CZ0634,46,36,1,49.449,15.6406
11681,2020-07-30,CZ063,CZ0635,63,50,0,49.449,15.6406
11682,2020-07-30,CZ064,CZ0641,41,36,0,48.9545,16.7677
11683,2020-07-30,CZ064,CZ0642,418,304,6,48.9545,16.7677
11684,2020-07-30,CZ064,CZ0643,116,99,3,48.9545,16.7677
11685,2020-07-30,CZ064,CZ0644,166,112,14,48.9545,16.7677
11686,2020-07-30,CZ064,CZ0645,42,24,1,48.9545,16.7677
11687,2020-07-30,CZ064,CZ0646,58,44,0,48.9545,16.7677
11688,2020-07-30,CZ064,CZ0647,120,89,0,48.9545,16.7677
11689,2020-07-30,CZ071,CZ0711,10,10,0,49.6587,17.0811
11690,2020-07-30,CZ071,CZ0712,718,664,22,49.6587,17.0811
11691,2020-07-30,CZ071,CZ0713,120,84,0,49.6587,17.0811
11692,2020-07-30,CZ071,CZ0714,97,87,1,49.6587,17.0811
11693,2020-07-30,CZ071,CZ0715,66,55,0,49.6587,17.0811
11694,2020-07-30,CZ072,CZ0721,50,42,0,49.2162,17.772
11695,2020-07-30,CZ072,CZ0722,209,160,2,49.2162,17.772
11696,2020-07-30,CZ072,CZ0723,68,62,0,49.2162,17.772
11697,2020-07-30,CZ072,CZ0724,182,151,2,49.2162,17.772
11698,2020-07-30,CZ080,CZ0801,35,29,1,49.7305,18.2333
11699,2020-07-30,CZ080,CZ0802,788,580,13,49.7305,18.2333
11700,2020-07-30,CZ080,CZ0803,2279,1996,14,49.7305,18.2333
11701,2020-07-30,CZ080,CZ0804,189,155,7,49.7305,18.2333
11702,2020-07-30,CZ080,CZ0805,261,224,10,49.7305,18.2333
11703,2020-07-30,CZ080,CZ0806,802,668,37,49.7305,18.2333
11704,2020-07-31,CZ010,CZ0100,3226,2499,112,50.0755,14.4378
11705,2020-07-31,CZ020,CZ020A,310,227,4,49.8782,14.9363
11706,2020-07-31,CZ020,CZ020B,60,50,2,49.8782,14.9363
11707,2020-07-31,CZ020,CZ020C,26,21,0,49.8782,14.9363
11708,2020-07-31,CZ020,CZ0201,111,95,1,49.8782,14.9363
11709,2020-07-31,CZ020,CZ0202,125,92,1,49.8782,14.9363
11710,2020-07-31,CZ020,CZ0203,169,127,6,49.8782,14.9363
11711,2020-07-31,CZ020,CZ0204,110,95,1,49.8782,14.9363
11712,2020-07-31,CZ020,CZ0205,93,78,1,49.8782,14.9363
11713,2020-07-31,CZ020,CZ0206,168,138,2,49.8782,14.9363
11714,2020-07-31,CZ020,CZ0207,91,63,1,49.8782,14.9363
11715,2020-07-31,CZ020,CZ0208,130,81,2,49.8782,14.9363
11716,2020-07-31,CZ020,CZ0209,348,271,4,49.8782,14.9363
11717,2020-07-31,CZ031,CZ0311,64,43,0,48.9458,14.4416
11718,2020-07-31,CZ031,CZ0312,25,23,0,48.9458,14.4416
11719,2020-07-31,CZ031,CZ0313,41,28,0,48.9458,14.4416
11720,2020-07-31,CZ031,CZ0314,24,15,0,48.9458,14.4416
11721,2020-07-31,CZ031,CZ0315,92,39,5,48.9458,14.4416
11722,2020-07-31,CZ031,CZ0316,51,39,1,48.9458,14.4416
11723,2020-07-31,CZ031,CZ0317,47,22,0,48.9458,14.4416
11724,2020-07-31,CZ032,CZ0321,354,347,8,49.4135,13.3157
11725,2020-07-31,CZ032,CZ0322,98,89,0,49.4135,13.3157
11726,2020-07-31,CZ032,CZ0323,134,110,2,49.4135,13.3157
11727,2020-07-31,CZ032,CZ0324,44,37,5,49.4135,13.3157
11728,2020-07-31,CZ032,CZ0325,27,23,0,49.4135,13.3157
11729,2020-07-31,CZ032,CZ0326,13,8,0,49.4135,13.3157
11730,2020-07-31,CZ032,CZ0327,56,51,2,49.4135,13.3157
11731,2020-07-31,CZ041,CZ0411,321,281,35,50.1435,12.7502
11732,2020-07-31,CZ041,CZ0412,93,82,3,50.1435,12.7502
11733,2020-07-31,CZ041,CZ0413,75,71,0,50.1435,12.7502
11734,2020-07-31,CZ042,CZ0421,58,47,0,50.6119,13.787
11735,2020-07-31,CZ042,CZ0422,34,27,1,50.6119,13.787
11736,2020-07-31,CZ042,CZ0423,293,258,11,50.6119,13.787
11737,2020-07-31,CZ042,CZ0424,30,25,3,50.6119,13.787
11738,2020-07-31,CZ042,CZ0425,55,38,6,50.6119,13.787
11739,2020-07-31,CZ042,CZ0426,74,65,0,50.6119,13.787
11740,2020-07-31,CZ042,CZ0427,100,86,0,50.6119,13.787
11741,2020-07-31,CZ051,CZ0511,29,14,0,50.6594,14.7632
11742,2020-07-31,CZ051,CZ0512,144,99,2,50.6594,14.7632
11743,2020-07-31,CZ051,CZ0513,181,141,2,50.6594,14.7632
11744,2020-07-31,CZ051,CZ0514,62,45,1,50.6594,14.7632
11745,2020-07-31,CZ052,CZ0521,109,82,1,50.3512,15.7976
11746,2020-07-31,CZ052,CZ0522,39,29,1,50.3512,15.7976
11747,2020-07-31,CZ052,CZ0523,84,72,0,50.3512,15.7976
11748,2020-07-31,CZ052,CZ0524,34,21,1,50.3512,15.7976
11749,2020-07-31,CZ052,CZ0525,39,33,1,50.3512,15.7976
11750,2020-07-31,CZ053,CZ0531,113,100,0,49.9444,16.2857
11751,2020-07-31,CZ053,CZ0532,173,154,5,49.9444,16.2857
11752,2020-07-31,CZ053,CZ0533,68,38,3,49.9444,16.2857
11753,2020-07-31,CZ053,CZ0534,70,30,2,49.9444,16.2857
11754,2020-07-31,CZ063,CZ0631,115,93,4,49.449,15.6406
11755,2020-07-31,CZ063,CZ0632,144,49,4,49.449,15.6406
11756,2020-07-31,CZ063,CZ0633,28,2,0,49.449,15.6406
11757,2020-07-31,CZ063,CZ0634,48,36,1,49.449,15.6406
11758,2020-07-31,CZ063,CZ0635,67,52,0,49.449,15.6406
11759,2020-07-31,CZ064,CZ0641,41,36,0,48.9545,16.7677
11760,2020-07-31,CZ064,CZ0642,421,309,6,48.9545,16.7677
11761,2020-07-31,CZ064,CZ0643,119,100,3,48.9545,16.7677
11762,2020-07-31,CZ064,CZ0644,169,113,14,48.9545,16.7677
11763,2020-07-31,CZ064,CZ0645,44,25,1,48.9545,16.7677
11764,2020-07-31,CZ064,CZ0646,59,45,0,48.9545,16.7677
11765,2020-07-31,CZ064,CZ0647,125,96,0,48.9545,16.7677
11766,2020-07-31,CZ071,CZ0711,10,10,0,49.6587,17.0811
11767,2020-07-31,CZ071,CZ0712,718,666,23,49.6587,17.0811
11768,2020-07-31,CZ071,CZ0713,123,86,0,49.6587,17.0811
11769,2020-07-31,CZ071,CZ0714,98,87,1,49.6587,17.0811
11770,2020-07-31,CZ071,CZ0715,68,55,0,49.6587,17.0811
11771,2020-07-31,CZ072,CZ0721,54,43,0,49.2162,17.772
11772,2020-07-31,CZ072,CZ0722,211,174,2,49.2162,17.772
11773,2020-07-31,CZ072,CZ0723,70,64,0,49.2162,17.772
11774,2020-07-31,CZ072,CZ0724,183,155,2,49.2162,17.772
11775,2020-07-31,CZ080,CZ0801,35,29,1,49.7305,18.2333
11776,2020-07-31,CZ080,CZ0802,807,588,14,49.7305,18.2333
11777,2020-07-31,CZ080,CZ0803,2294,2028,14,49.7305,18.2333
11778,2020-07-31,CZ080,CZ0804,191,160,7,49.7305,18.2333
11779,2020-07-31,CZ080,CZ0805,261,230,10,49.7305,18.2333
11780,2020-07-31,CZ080,CZ0806,802,677,37,49.7305,18.2333
11781,2020-08-01,CZ010,CZ0100,3258,2515,112,50.0755,14.4378
11782,2020-08-01,CZ020,CZ020A,311,229,4,49.8782,14.9363
11783,2020-08-01,CZ020,CZ020B,60,50,2,49.8782,14.9363
11784,2020-08-01,CZ020,CZ020C,26,21,0,49.8782,14.9363
11785,2020-08-01,CZ020,CZ0201,113,95,1,49.8782,14.9363
11786,2020-08-01,CZ020,CZ0202,126,92,1,49.8782,14.9363
11787,2020-08-01,CZ020,CZ0203,170,127,6,49.8782,14.9363
11788,2020-08-01,CZ020,CZ0204,112,95,1,49.8782,14.9363
11789,2020-08-01,CZ020,CZ0205,93,78,1,49.8782,14.9363
11790,2020-08-01,CZ020,CZ0206,171,138,2,49.8782,14.9363
11791,2020-08-01,CZ020,CZ0207,93,63,1,49.8782,14.9363
11792,2020-08-01,CZ020,CZ0208,132,81,2,49.8782,14.9363
11793,2020-08-01,CZ020,CZ0209,351,276,4,49.8782,14.9363
11794,2020-08-01,CZ031,CZ0311,65,43,0,48.9458,14.4416
11795,2020-08-01,CZ031,CZ0312,25,23,0,48.9458,14.4416
11796,2020-08-01,CZ031,CZ0313,41,28,0,48.9458,14.4416
11797,2020-08-01,CZ031,CZ0314,24,15,0,48.9458,14.4416
11798,2020-08-01,CZ031,CZ0315,92,39,5,48.9458,14.4416
11799,2020-08-01,CZ031,CZ0316,51,39,1,48.9458,14.4416
11800,2020-08-01,CZ031,CZ0317,52,22,0,48.9458,14.4416
11801,2020-08-01,CZ032,CZ0321,354,347,8,49.4135,13.3157
11802,2020-08-01,CZ032,CZ0322,98,90,0,49.4135,13.3157
11803,2020-08-01,CZ032,CZ0323,136,110,2,49.4135,13.3157
11804,2020-08-01,CZ032,CZ0324,44,37,5,49.4135,13.3157
11805,2020-08-01,CZ032,CZ0325,27,23,0,49.4135,13.3157
11806,2020-08-01,CZ032,CZ0326,14,8,0,49.4135,13.3157
11807,2020-08-01,CZ032,CZ0327,57,51,2,49.4135,13.3157
11808,2020-08-01,CZ041,CZ0411,322,281,35,50.1435,12.7502
11809,2020-08-01,CZ041,CZ0412,94,82,3,50.1435,12.7502
11810,2020-08-01,CZ041,CZ0413,75,71,0,50.1435,12.7502
11811,2020-08-01,CZ042,CZ0421,58,48,0,50.6119,13.787
11812,2020-08-01,CZ042,CZ0422,34,27,1,50.6119,13.787
11813,2020-08-01,CZ042,CZ0423,293,258,11,50.6119,13.787
11814,2020-08-01,CZ042,CZ0424,32,25,3,50.6119,13.787
11815,2020-08-01,CZ042,CZ0425,55,38,6,50.6119,13.787
11816,2020-08-01,CZ042,CZ0426,74,65,0,50.6119,13.787
11817,2020-08-01,CZ042,CZ0427,101,86,0,50.6119,13.787
11818,2020-08-01,CZ051,CZ0511,30,14,0,50.6594,14.7632
11819,2020-08-01,CZ051,CZ0512,144,99,2,50.6594,14.7632
11820,2020-08-01,CZ051,CZ0513,181,141,2,50.6594,14.7632
11821,2020-08-01,CZ051,CZ0514,62,45,1,50.6594,14.7632
11822,2020-08-01,CZ052,CZ0521,109,82,1,50.3512,15.7976
11823,2020-08-01,CZ052,CZ0522,39,29,1,50.3512,15.7976
11824,2020-08-01,CZ052,CZ0523,84,72,0,50.3512,15.7976
11825,2020-08-01,CZ052,CZ0524,35,21,1,50.3512,15.7976
11826,2020-08-01,CZ052,CZ0525,39,33,1,50.3512,15.7976
11827,2020-08-01,CZ053,CZ0531,113,100,0,49.9444,16.2857
11828,2020-08-01,CZ053,CZ0532,173,154,5,49.9444,16.2857
11829,2020-08-01,CZ053,CZ0533,69,38,3,49.9444,16.2857
11830,2020-08-01,CZ053,CZ0534,70,30,2,49.9444,16.2857
